#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS: 180 128
# Band-Index:    1
   3.89338    -56.556670  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   3.85200    -56.553938  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   3.81062    -56.550901  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   3.76924    -56.547578  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   3.72785    -56.543998  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   3.68647    -56.540181  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   3.64509    -56.536154  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   3.60371    -56.531944  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   3.56233    -56.527584  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   3.52095    -56.523102  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   3.47956    -56.518530  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   3.43818    -56.513899  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   3.39680    -56.509239  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   3.39680    -56.509239  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   3.36754    -56.511568  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   3.33828    -56.513878  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   3.30902    -56.516155  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   3.27975    -56.518384  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   3.25049    -56.520550  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   3.22123    -56.522640  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   3.19197    -56.524634  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   3.16271    -56.526522  0.992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.992
   3.13345    -56.528292  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   3.10419    -56.529931  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   3.07492    -56.531426  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   3.04566    -56.532773  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   3.01640    -56.533959  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.994
   2.98714    -56.534976  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   2.95788    -56.535818  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   2.92862    -56.536477  0.996  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.996
   2.89936    -56.536953  0.994  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.994
