      #Energy        TDOS
     -31.77727      63.99959
     -31.70227      63.99959
     -31.62727      63.99959
     -31.55227      63.99959
     -31.47727      63.99959
     -31.40227      63.99959
     -31.32627      63.99959
     -31.25127      63.99959
     -31.17627      63.99959
     -31.10127      63.99959
     -31.02627      63.99959
     -30.95127      63.99959
     -30.87627      63.99959
     -30.80127      63.99959
     -30.72627      63.99959
     -30.65127      63.99959
     -30.57527      63.99959
     -30.50027      63.99959
     -30.42527      63.99959
     -30.35027      63.99959
     -30.27527      63.99959
     -30.20027      63.99959
     -30.12527      63.99959
     -30.05027      63.99959
     -29.97527      63.99959
     -29.90027      63.99959
     -29.82527      63.99959
     -29.74927      63.99959
     -29.67427      63.99959
     -29.59927      63.99959
     -29.52427      63.99959
     -29.44927      63.99959
     -29.37427      63.99959
     -29.29927      63.99959
     -29.22427      63.99959
     -29.14927      63.99959
     -29.07427      63.99959
     -28.99827      63.99959
     -28.92327      63.99959
     -28.84827      63.99959
     -28.77327      63.99959
     -28.69827      63.99959
     -28.62327      63.99959
     -28.54827      63.99959
     -28.47327      63.99959
     -28.39827      63.99959
     -28.32327      63.99959
     -28.24727      63.99959
     -28.17227      63.99959
     -28.09727      63.99959
     -28.02227      63.99959
     -27.94727      63.99959
     -27.87227      63.99959
     -27.79727      63.99959
     -27.72227      63.99959
     -27.64727      63.99959
     -27.57227      63.99959
     -27.49627      63.99959
     -27.42127      63.99959
     -27.34627      63.99959
     -27.27127      63.99959
     -27.19627      63.99959
     -27.12127      63.99959
     -27.04627      63.99959
     -26.97127      63.99959
     -26.89627      63.99959
     -26.82127      63.99959
     -26.74527      63.99959
     -26.67027      63.99959
     -26.59527      63.99959
     -26.52027      63.99959
     -26.44527      63.99959
     -26.37027      63.99959
     -26.29527      63.99959
     -26.22027      63.99959
     -26.14527      63.99959
     -26.07027      63.99959
     -25.99527      63.99959
     -25.91927      63.99959
     -25.84427      63.99959
     -25.76927      63.99959
     -25.69427      63.99959
     -25.61927      63.99959
     -25.54427      63.99959
     -25.46927      63.99959
     -25.39427      63.99959
     -25.31927      63.99959
     -25.24427      63.99959
     -25.16827      63.99959
     -25.09327      63.99959
     -25.01827      63.99959
     -24.94327      63.99959
     -24.86827      63.99959
     -24.79327      63.99959
     -24.71827      63.99959
     -24.64327      63.99959
     -24.56827      63.99959
     -24.49327      63.99959
     -24.41727      63.99959
     -24.34227      63.99959
     -24.26727      63.99959
     -24.19227      63.99959
     -24.11727      63.99959
     -24.04227      63.99959
     -23.96727      63.99959
     -23.89227      63.99959
     -23.81727      63.99959
     -23.74227      63.99959
     -23.66627      63.99959
     -23.59127      63.99959
     -23.51627      63.99959
     -23.44127      63.99959
     -23.36627      63.99959
     -23.29127      63.99959
     -23.21627      63.99959
     -23.14127      63.99959
     -23.06627      63.99959
     -22.99127      63.99959
     -22.91527      63.99959
     -22.84027      63.99959
     -22.76527      63.99959
     -22.69027      63.99959
     -22.61527      63.99959
     -22.54027      63.99959
     -22.46527      63.99959
     -22.39027      63.99959
     -22.31527      63.99959
     -22.24027      63.99959
     -22.16527      63.99959
     -22.08927      63.99959
     -22.01427      63.99959
     -21.93927      63.99959
     -21.86427      63.99959
     -21.78927      63.99959
     -21.71427      63.99959
     -21.63927      63.99959
     -21.56427      63.99959
     -21.48927      63.99959
     -21.41427      63.99959
     -21.33827      63.99959
     -21.26327      63.99959
     -21.18827      63.99959
     -21.11327      63.99959
     -21.03827      63.99959
     -20.96327      63.99959
     -20.88827      63.99959
     -20.81327      63.99959
     -20.73827      63.99959
     -20.66327      63.99959
     -20.58727      63.99959
     -20.51227      63.99959
     -20.43727      63.99959
     -20.36227      63.99959
     -20.28727      63.99959
     -20.21227      63.99959
     -20.13727      63.99959
     -20.06227      63.99959
     -19.98727      63.99959
     -19.91227      63.99959
     -19.83627      63.99959
     -19.76127      63.99959
     -19.68627      63.99959
     -19.61127      63.99959
     -19.53627      63.99959
     -19.46127      63.99959
     -19.38627      63.99959
     -19.31127      63.99959
     -19.23627      63.99959
     -19.16127      63.99959
     -19.08527      63.99959
     -19.01027      63.99959
     -18.93527      63.99959
     -18.86027      63.99959
     -18.78527      63.99959
     -18.71027      63.99959
     -18.63527      63.99959
     -18.56027      63.99959
     -18.48527      63.99959
     -18.41027      63.99959
     -18.33527      63.99959
     -18.25927      63.99959
     -18.18427      63.99959
     -18.10927      63.99959
     -18.03427      63.99959
     -17.95927      63.99959
     -17.88427      63.99959
     -17.80927      63.99959
     -17.73427      63.99959
     -17.65927      63.99959
     -17.58427      63.99959
     -17.50827      63.99959
     -17.43327      63.99959
     -17.35827      63.99959
     -17.28327      63.99959
     -17.20827      63.99959
     -17.13327      63.99959
     -17.05827      63.99959
     -16.98327      63.99959
     -16.90827      63.99959
     -16.83327      63.99959
     -16.75727      63.99959
     -16.68227      63.99959
     -16.60727      63.99959
     -16.53227      63.99959
     -16.45727      63.99959
     -16.38227      63.99959
     -16.30727      63.99959
     -16.23227      63.99959
     -16.15727      63.99959
     -16.08227      63.99959
     -16.00627      63.99959
     -15.93127      63.99959
     -15.85627      63.99959
     -15.78127      63.99956
     -15.70627      63.99802
     -15.63127      63.97832
     -15.55627      63.94953
     -15.48127      64.23648
     -15.40627      65.28575
     -15.33127      67.58487
     -15.25527      71.01873
     -15.18027      73.54804
     -15.10527      74.13061
     -15.03027      74.03734
     -14.95527      74.00216
     -14.88027      73.99995
     -14.80527      73.99991
     -14.73027      73.99991
     -14.65527      73.99991
     -14.58027      73.99991
     -14.50527      73.99991
     -14.42927      73.99991
     -14.35427      73.99991
     -14.27927      73.99991
     -14.20427      73.99991
     -14.12927      73.99991
     -14.05427      73.99991
     -13.97927      73.99991
     -13.90427      73.99991
     -13.82927      73.99991
     -13.75427      73.99991
     -13.67827      73.99991
     -13.60327      73.99991
     -13.52827      73.99991
     -13.45327      73.99991
     -13.37827      73.99991
     -13.30327      73.99991
     -13.22827      73.99991
     -13.15327      73.99991
     -13.07827      73.99991
     -13.00327      73.99991
     -12.92727      73.99991
     -12.85227      73.99991
     -12.77727      73.99991
     -12.70227      73.99991
     -12.62727      73.99991
     -12.55227      73.99991
     -12.47727      73.99991
     -12.40227      73.99991
     -12.32727      73.99991
     -12.25227      73.99991
     -12.17627      73.99991
     -12.10127      73.99991
     -12.02627      73.99991
     -11.95127      73.99991
     -11.87627      73.99991
     -11.80127      73.99991
     -11.72627      73.99991
     -11.65127      73.99991
     -11.57627      73.99991
     -11.50127      73.99991
     -11.42527      73.99991
     -11.35027      73.99991
     -11.27527      73.99991
     -11.20027      73.99991
     -11.12527      73.99991
     -11.05027      73.99991
     -10.97527      73.99991
     -10.90027      73.99991
     -10.82527      73.99991
     -10.75027      73.99991
     -10.67527      73.99991
     -10.59927      73.99991
     -10.52427      73.99991
     -10.44927      73.99991
     -10.37427      73.99991
     -10.29927      73.99991
     -10.22427      73.99991
     -10.14927      73.99990
     -10.07427      73.99957
      -9.99927      73.99763
      -9.92427      74.00183
      -9.84827      74.03810
      -9.77327      74.10843
      -9.69827      74.17961
      -9.62327      74.21303
      -9.54827      74.21521
      -9.47327      74.30896
      -9.39827      74.59546
      -9.32327      74.93093
      -9.24827      75.09089
      -9.17327      75.12912
      -9.09727      75.32364
      -9.02227      75.70281
      -8.94727      75.96516
      -8.87227      76.01401
      -8.79727      76.00314
      -8.72227      76.00001
      -8.64727      75.99984
      -8.57227      75.99983
      -8.49727      75.99955
      -8.42227      75.99777
      -8.34627      76.00163
      -8.27127      76.03649
      -8.19627      76.08700
      -8.12127      76.10217
      -8.04627      76.12594
      -7.97127      76.27751
      -7.89627      76.57190
      -7.82127      77.09991
      -7.74627      77.77985
      -7.67127      78.25019
      -7.59527      78.42718
      -7.52027      78.44056
      -7.44527      78.46567
      -7.37027      78.73001
      -7.29527      79.13547
      -7.22027      79.33518
      -7.14527      79.33571
      -7.07027      79.34875
      -6.99527      79.49958
      -6.92027      79.69555
      -6.84427      79.80771
      -6.76927      79.97540
      -6.69427      80.25484
      -6.61927      80.52276
      -6.54427      80.72736
      -6.46927      80.96219
      -6.39427      81.21422
      -6.31927      81.39476
      -6.24427      81.58900
      -6.16927      81.73723
      -6.09427      81.85397
      -6.01827      82.21984
      -5.94327      82.73945
      -5.86827      83.08918
      -5.79327      83.48607
      -5.71827      84.09298
      -5.64327      84.58209
      -5.56827      84.82455
      -5.49327      84.89537
      -5.41827      84.89435
      -5.34327      84.92734
      -5.26727      85.12973
      -5.19227      85.54588
      -5.11727      85.84399
      -5.04227      85.93399
      -4.96727      86.16045
      -4.89227      86.66255
      -4.81727      87.39713
      -4.74227      88.09171
      -4.66727      88.45214
      -4.59227      88.54872
      -4.51627      88.74288
      -4.44127      89.19648
      -4.36627      89.58950
      -4.29127      89.82471
      -4.21627      89.96040
      -4.14127      90.05397
      -4.06627      90.39229
      -3.99127      90.86890
      -3.91627      91.12644
      -3.84127      91.23004
      -3.76527      91.51463
      -3.69027      92.06115
      -3.61527      92.62788
      -3.54027      93.19495
      -3.46527      93.80527
      -3.39027      94.29682
      -3.31527      94.61606
      -3.24027      94.99366
      -3.16527      95.68020
      -3.09027      96.35008
      -3.01427      96.68689
      -2.93927      96.97489
      -2.86427      97.52777
      -2.78927      98.35437
      -2.71427      99.04460
      -2.63927      99.36136
      -2.56427      99.87819
      -2.48927     100.73430
      -2.41427     101.30869
      -2.33927     101.74291
      -2.26427     102.34253
      -2.18827     102.84347
      -2.11327     103.39049
      -2.03827     104.13167
      -1.96327     104.92357
      -1.88827     105.87507
      -1.81327     107.00755
      -1.73827     108.30787
      -1.66327     109.97918
      -1.58827     111.89455
      -1.51327     113.32893
      -1.43727     114.00000
      -1.36227     114.79574
      -1.28727     116.14000
      -1.21227     117.23726
      -1.13727     117.81604
      -1.06227     118.35768
      -0.98727     119.06747
      -0.91227     119.74241
      -0.83727     120.18099
      -0.76227     120.49122
      -0.68627     121.01063
      -0.61127     122.12757
      -0.53627     123.73880
      -0.46127     125.24001
      -0.38627     126.46974
      -0.31127     127.68670
      -0.23627     128.84734
      -0.16127     129.91374
      -0.08627     131.12995
      -0.01127     132.33527
       0.06473     133.42870
       0.13973     134.81313
       0.21473     136.22010
       0.28973     137.10712
       0.36473     137.74290
       0.43973     138.59184
       0.51473     139.84636
       0.58973     141.19962
       0.66473     142.04339
       0.73973     142.58402
       0.81573     143.46593
       0.89073     144.71369
       0.96573     146.05194
       1.04073     147.44989
       1.11573     148.80541
       1.19073     150.24278
       1.26573     152.11686
       1.34073     154.21697
       1.41573     156.48756
       1.49073     159.07995
       1.56573     161.66332
       1.64173     163.82878
       1.71673     165.83389
       1.79173     168.35681
       1.86673     171.02805
       1.94173     172.76582
       2.01673     173.56182
       2.09173     174.01823
       2.16673     174.78371
       2.24173     176.29243
       2.31673     177.89615
       2.39273     178.97005
       2.46773     179.59269
       2.54273     179.92950
       2.61773     180.12863
       2.69273     180.58274
       2.76773     181.48839
       2.84273     182.39403
       2.91773     183.33986
       2.99273     184.55832
       3.06773     185.66489
       3.14373     186.59573
       3.21873     187.34930
       3.29373     187.81397
       3.36873     188.27801
       3.44373     189.01967
       3.51873     189.94676
       3.59373     190.76998
       3.66873     191.31677
       3.74373     191.86777
       3.81873     192.69970
       3.89473     193.67298
       3.96973     194.71271
       4.04473     195.71902
       4.11973     196.54889
       4.19473     197.18392
       4.26973     197.71081
       4.34473     198.49224
       4.41973     199.60632
       4.49473     200.61264
       4.56973     201.43421
       4.64573     202.39321
       4.72073     203.35560
       4.79573     204.03024
       4.87073     204.46754
       4.94573     204.79620
       5.02073     205.25727
       5.09573     205.86327
       5.17073     206.61440
       5.24573     207.62334
       5.32073     208.69950
       5.39573     209.60330
       5.47173     210.25456
       5.54673     210.98954
       5.62173     211.85842
       5.69673     212.41194
       5.77173     212.62172
       5.84673     212.85396
       5.92173     213.35468
       5.99673     213.95937
       6.07173     214.82630
       6.14673     216.12437
       6.22273     217.14664
       6.29773     217.86176
       6.37273     218.89774
       6.44773     219.90207
       6.52273     220.63724
       6.59773     221.39167
       6.67273     222.02622
       6.74773     222.64119
       6.82273     223.34411
       6.89773     223.95451
       6.97373     224.47531
       7.04873     224.95144
       7.12373     225.61587
       7.19873     226.52793
       7.27373     227.41860
       7.34873     228.07724
       7.42373     228.59666
       7.49873     229.38151
       7.57373     230.58345
       7.64873     231.54351
       7.72473     231.84695
       7.79973     232.07773
       7.87473     232.71393
       7.94973     233.65303
       8.02473     234.35441
       8.09973     234.68187
       8.17473     235.29362
       8.24973     236.35363
       8.32473     237.36107
       8.39973     238.27651
       8.47573     239.16230
       8.55073     239.66129
       8.62573     239.91347
       8.70073     240.56520
       8.77573     241.72772
       8.85073     242.79599
       8.92573     243.52831
       9.00073     244.28391
       9.07573     245.12951
       9.15073     245.99314
       9.22573     246.73541
       9.30173     247.18758
       9.37673     247.57287
       9.45173     248.03795
       9.52673     248.46777
       9.60173     248.78544
       9.67673     248.98599
       9.75173     249.36137
       9.82673     250.20539
       9.90173     251.20119
       9.97673     251.98616
      10.05273     252.44429
      10.12773     252.72591
      10.20273     253.22764
      10.27773     253.73579
      10.35273     253.88751
      10.42773     254.03111
      10.50273     254.53048
      10.57773     255.04790
      10.65273     255.22560
      10.72773     255.22200
      10.80373     255.30659
      10.87873     255.55907
      10.95373     255.78275
      11.02873     255.86728
      11.10373     255.88775
      11.17873     255.89787
      11.25373     255.93959
      11.32873     255.98758
      11.40373     256.00242
      11.47873     256.00079
      11.55473     256.00001
      11.62973     255.99996
      11.70473     255.99996
      11.77973     255.99996
      11.85473     255.99996
      11.92973     255.99996
      12.00473     255.99996
      12.07973     255.99996
      12.15473     255.99996
      12.22973     255.99996
      12.30573     255.99996
      12.38073     255.99996
      12.45573     255.99996
      12.53073     255.99996
      12.60573     255.99996
      12.68073     255.99996
      12.75573     255.99996
      12.83073     255.99996
      12.90573     255.99996
      12.98073     255.99996
      13.05573     255.99996
      13.13173     255.99996
      13.20673     255.99996
      13.28173     255.99996
      13.35673     255.99996
      13.43173     255.99996
      13.50673     255.99996
      13.58173     255.99996
      13.65673     255.99996
      13.73173     255.99996
      13.80673     255.99996
      13.88273     255.99996
      13.95773     255.99996
      14.03273     255.99996
      14.10773     255.99996
      14.18273     255.99996
      14.25773     255.99996
      14.33273     255.99996
      14.40773     255.99996
      14.48273     255.99996
      14.55773     255.99996
      14.63373     255.99996
